,1,2,3,4
2032,0,1210679769,336043,194937
2033,0,1210679575,336043,193876
2034,1,1199537221,336043,193000
2035,0,1225096767,336043,192594
2036,1,1200432207,336043,192276
2037,0,1200521589,336043,192209
2038,0,1210679704,336043,187728
2039,0,1210679707,336043,187192
2040,0,1210679740,336043,185742
2041,0,1200093928,336043,184433
2042,0,1208828847,336043,117528
2043,1,1208125506,336043,183254
2044,1,1210679743,336043,182634
2045,0,1226449774,336043,179823
2046,1,1218254465,336043,178242
2047,0,1217662025,336043,174802
2048,0,1191694408,336043,171835
2049,0,1218190142,336043,171286
2050,0,1223594700,336043,168121
2051,0,1210679768,336043,164770
2052,1,1208696342,336043,160651
2053,1,1214562837,336043,159874
2054,1,1199472099,336043,158928
2055,0,1217248794,336043,158813
2056,0,1218942038,336043,158066
2057,1,1209986069,336043,154022
2058,1,1199459255,336043,153599
2059,0,1200521775,336043,153359
2060,1,1211691109,336043,151040
2061,0,1200062789,336043,149676
2062,0,1219104086,336043,149038
2063,1,1200427637,336043,148136
2064,0,1210679770,336043,147789
2065,1,1200441174,336043,145589
2066,0,1222671783,336043,144926
2067,0,1210679726,336043,144859
2068,0,1210679702,336043,143598
2069,0,1225679905,336043,142773
2070,1,1225162957,336043,141754
2071,0,1210679762,336043,140162
2072,1,1200501678,336043,139012
2073,0,1212219544,336043,136784
2074,0,1200440644,336043,136004
2075,1,1209423000,336043,133758
2076,0,1200521649,336043,133339
2077,0,1200013473,336043,132290
2078,0,1210679741,336043,130260
2079,1,1199923739,336043,122414
2080,0,1210679763,336043,122400
2081,0,1200441166,336043,120841
2082,0,1227062705,336043,116258
2083,0,1219647416,336043,115076
2084,1,1210679709,336043,113978
2085,0,1224649219,336043,113255
2086,0,1211868428,336043,112748
2087,1,1208125510,336043,112647
2088,1,1211868476,336043,112519
2089,1,1200432228,336043,110674
2090,0,1199459208,336043,106422
2091,0,1200062739,336043,103142
2092,0,1200062705,336043,101505
2093,1,1201994004,336043,101210
2094,0,1200439686,336043,100199
2095,1,1200440064,336043,96121
2096,1,1222774211,336043,95995
2097,1,1208256141,336043,91526
2098,0,1217290149,336043,90784
2099,1,1209422998,336043,90070
2100,1,1211894079,336043,89952
2101,0,1200222754,336043,87141
2102,0,1218172796,336043,86294
2103,1,1220538278,336043,86102
2104,0,1210679758,336043,85675
2105,0,1226556977,336043,84886
2106,0,1200440035,336043,83801
2107,1,1215471886,336043,83740
2108,1,1208125511,336043,82575
2109,1,1209422997,336043,81915
2110,0,1215750164,336043,78900
2111,0,1199876452,336043,73994
2112,0,1199472710,336043,72547
2113,1,1200439699,336043,72160
2114,0,1219214261,336043,68280
2115,0,1208500874,336043,68057
2116,1,1200501671,336043,65439
2117,0,1201994030,336043,64356
2118,0,1210679746,336043,64316
2119,0,1215320857,336043,62487
2120,1,1200441150,336043,61892
2121,0,1200268039,336043,61716
2122,0,1220762748,336043,61544
2123,0,1224649211,336043,58559
2124,0,1200007978,336043,57322
2125,0,1200432220,336043,57284
2126,1,1210508597,336043,53465
2127,0,1215471832,336043,48241
2128,0,1200441370,336043,47752
2129,0,1214625565,336043,44556
2130,1,1218173014,336043,44147
2131,0,1215906573,336043,43414
2132,1,1208828912,336043,39871
2133,0,1200441319,336043,39235
2134,0,1226543959,336043,38310
2135,1,1212494538,336043,35732
2136,0,1200521762,336043,35138
2137,0,1210679699,336043,33632
2138,0,1229089127,336043,32328
2139,0,1226886332,336043,27924
2140,0,1210679710,336043,27833
2141,0,1225371423,336043,26380
2142,0,1218955272,336043,25041
2143,0,1208125291,336043,23719
2144,1,1226441012,336043,18737
2145,0,1200093903,336043,16339
2146,0,1208828903,336043,15153
2147,0,1224495564,336043,15022
2148,0,1210679767,336043,14510
2149,0,1221888979,336043,12076
2150,1,1200501672,336043,10300
2151,0,1199876440,336043,6081
2152,0,1209080384,336043,5736
2153,0,1210679749,336043,5099
2154,1,1200006170,336043,4817
2155,0,1226461027,336043,4509
2156,1,1220399930,336043,3000
2157,0,1242477846,336040,334986
2158,1,1235188714,336040,330732
2159,1,1246358367,336040,324532
2160,0,1237281713,336040,319770
2161,1,1237022381,336040,313667
2162,1,1246358374,336040,313541
2163,0,1246359380,336040,309715
2164,1,1245798811,336040,309541
2165,1,1236429111,336040,306195
2166,1,1235188723,336040,303250
2167,1,1239352508,336040,292258
2168,1,1237023224,336040,291970
2169,1,1242835810,336040,282882
2170,1,1246358329,336040,268840
2171,1,1246358339,336040,263856
2172,1,1235439058,336040,263501
2173,1,1238837368,336040,255793
2174,0,1237160585,336040,248768
2175,0,1235186668,336040,242159
2176,1,1238838375,336040,229924
2177,1,1242477856,336040,219095
2178,1,1237279601,336040,207752
2179,1,1240662477,336040,187459
2180,1,1246359181,336040,182883
2181,1,1235315983,336040,161333
2182,1,1245175545,336040,144354
2183,1,1239637953,336040,144296
2184,0,1246230546,336040,133378
2185,1,1240662472,336040,112656
2186,0,1238839503,336040,111290
2187,1,1246232351,336040,91285
2188,1,1235439081,336040,87658
2189,0,1237022862,336040,78443
2190,1,1237279541,336040,69839
2191,1,1240136506,336040,64845
2192,0,1235440090,336040,63501
2193,1,1240657672,336040,62311
2194,1,1237162168,336040,58804
2195,1,1237159882,336040,58770
2196,0,1242836159,336040,57311
2197,1,1246232343,336040,33217
2198,1,1238839446,336040,31372
2199,1,1237160321,336040,29753
2200,1,1238235089,336040,28425
2201,1,1235440098,336040,26712
2202,1,1242477850,336040,10678
2203,1,1238332414,336040,10223
2204,1,1242746084,336040,5299
2205,0,1195621238,336038,80505
2206,0,1243642322,336029,55823
2207,0,1191447815,336026,227375
2208,0,1197706485,336026,204575
2209,1,1191447787,336026,96094
2210,1,1231485283,336024,272562
2211,1,1186205185,336024,247317
2212,1,1205379875,336024,34665
2213,0,1202293270,336023,335623
2214,0,1185887903,336023,335085
2215,1,1202930339,336023,334925
2216,0,1194038007,336023,332259
2217,1,1191600870,336023,331241
2218,1,1205896435,336023,327190
2219,1,1185043829,336023,326684
2220,1,1191088998,336023,320445
2221,0,1177615963,336023,319875
2222,1,1206412253,336023,319719
2223,0,1176989479,336023,313482
2224,0,1207091472,336023,313356
2225,1,1181899104,336023,313164
2226,0,1176136596,336023,311723
2227,0,1178660796,336023,310707
2228,0,1199784193,336023,310316
2229,0,1197424882,336023,309715
2230,0,1171372044,336023,307015
2231,0,1191600866,336023,305588
2232,1,1205968642,336023,301569
2233,1,1194538240,336023,301393
2234,0,1200939243,336023,300630
2235,0,1200090327,336023,300568
2236,0,1208923493,336023,294111
2237,0,1199934423,336023,292258
2238,1,1184692583,336023,289762
2239,0,1185541926,336023,279590
2240,1,1191600837,336023,276697
2241,1,1203001118,336023,275682
2242,1,1202499867,336023,269445
2243,0,1200335362,336023,268155
2244,0,1176673113,336023,263398
2245,0,1205074103,336023,262671
2246,1,1176504596,336023,262498
2247,0,1202492221,336023,257604
2248,0,1198277192,336023,257415
2249,1,1190322895,336023,257250
2250,1,1202930458,336023,253604
2251,0,1193837634,336023,250016
2252,1,1202499763,336023,247871
2253,0,1180733046,336023,247436
2254,0,1200993391,336023,246569
2255,0,1202668376,336023,242300
2256,1,1191600883,336023,242185
2257,1,1199868873,336023,241810
2258,0,1198350830,336023,233093
2259,0,1172001087,336023,230174
2260,0,1178126993,336023,225335
2261,1,1198063885,336023,224466
2262,0,1185999131,336023,220480
2263,1,1191600834,336023,220252
2264,1,1205968606,336023,220043
2265,1,1185990312,336023,218166
2266,0,1200090092,336023,217559
2267,0,1171480225,336023,213587
2268,1,1202497355,336023,206848
2269,0,1203732089,336023,206628
2270,1,1191600861,336023,202098
2271,1,1202930451,336023,192245
2272,0,1172507436,336023,191734
2273,1,1202500556,336023,191648
2274,0,1198340166,336023,189022
2275,0,1202930487,336023,188573
2276,1,1174499591,336023,186105
2277,0,1200090055,336023,184433
2278,0,1205033527,336023,181919
2279,1,1177628489,336023,175644
2280,1,1204640713,336023,175460
2281,1,1191600824,336023,173227
2282,1,1202497361,336023,173044
2283,0,1177660656,336023,171835
2284,1,1185886817,336023,166820
2285,1,1171465144,336023,160415
2286,1,1191600819,336023,160137
2287,0,1198351013,336023,152293
2288,0,1185898295,336023,150695
2289,1,1191600876,336023,150401
2290,1,1202497357,336023,150337
2291,1,1191600886,336023,150080
2292,1,1199814633,336023,147672
2293,1,1202497346,336023,147127
2294,1,1205040923,336023,145985
2295,1,1202500044,336023,139814
2296,1,1191600840,336023,135133
2297,0,1202523206,336023,131676
2298,1,1187427337,336023,131642
2299,0,1181136631,336023,129784
2300,0,1199072365,336023,129511
2301,0,1199072346,336023,127771
2302,0,1230651175,336023,126693
2303,1,1207256238,336023,123725
2304,0,1200335329,336023,121235
2305,1,1191600853,336023,120752
2306,1,1205156684,336023,119860
2307,0,1197903217,336023,117830
2308,0,1200090627,336023,117528
2309,0,1202939643,336023,116107
2310,0,1199072369,336023,115076
2311,0,1205156494,336023,112491
2312,0,1185542410,336023,110962
2313,0,1199070819,336023,110510
2314,1,1206090641,336023,107262
2315,1,1205040664,336023,101088
2316,1,1203001137,336023,97381
2317,1,1206412159,336023,95991
2318,0,1205074067,336023,94020
2319,1,1204772787,336023,92469
2320,1,1205040523,336023,88358
2321,0,1185886858,336023,87482
2322,1,1171465124,336023,84251
2323,0,1198075403,336023,82612
2324,1,1190392952,336023,81619
2325,0,1195614752,336023,80505
2326,1,1202226834,336023,79988
2327,0,1199814672,336023,75454
2328,0,1200939233,336023,75443
2329,1,1200939272,336023,74990
2330,1,1205168715,336023,73647
2331,0,1153452986,336023,67999
2332,1,1205040421,336023,65731
2333,1,1200939264,336023,54670
2334,0,1206109571,336023,54152
2335,1,1203729232,336023,50980
2336,0,1203731966,336023,47922
2337,0,1197860969,336023,47338
2338,0,1202499259,336023,45887
2339,1,1191600878,336023,44598
2340,1,1191600848,336023,42844
2341,1,1178902445,336023,42326
2342,1,1197947411,336023,41130
2343,0,1198323894,336023,39536
2344,1,1198186974,336023,35044
2345,0,1199114592,336023,33944
2346,0,1198350964,336023,33512
2347,0,1191600874,336023,30625
2348,1,1205968730,336023,30437
2349,0,1199072359,336023,29951
2350,1,1184339132,336023,27450
2351,0,1152646705,336023,20573
2352,0,1185542485,336023,16339
2353,0,1177112864,336023,14722
2354,0,1171372478,336023,8104
2355,0,1191600831,336023,6648
2356,0,1245938973,336017,177153
2357,1,1245938971,336017,173716
2358,0,1245938975,336017,104042
2359,1,1236872288,336017,31007
2360,1,1245939001,336017,23818
2361,1,1245508559,336014,17808
2362,1,1197398681,336010,300433
2363,1,1230705280,336009,235680
2364,0,1230872090,336009,292193
2365,0,1230758694,336009,288703
2366,1,1230705620,336009,288495
2367,1,1230748663,336009,234301
2368,0,1231020603,336009,222837
2369,0,1230849809,336009,217197
2370,0,1230705314,336009,190448
2371,1,1230705320,336009,180537
2372,0,1230705645,336009,161640
2373,0,1230705648,336009,128992
2374,0,1230753741,336009,125938
2375,0,1230753909,336009,117328
2376,0,1230705641,336009,94733
2377,0,1230755323,336009,80505
2378,0,1230773406,336009,79564
2379,0,1230701589,336009,66044
2380,0,1230705321,336009,56401
2381,1,1230925695,336009,40825
2382,0,1230705324,336009,39036
2383,0,1230755317,336009,34464
2384,0,1230963531,336009,11770
2385,0,1230705673,336009,5011
2386,1,1241803046,336001,334986
2387,1,1246903597,336001,330790
2388,1,1245872322,336001,324318
2389,1,1246459457,336001,321735
2390,1,1246297506,336001,320382
2391,1,1246028492,336001,318585
2392,1,1241730543,336001,317129
2393,1,1244236761,336001,314607
2394,1,1245175032,336001,311539
2395,1,1245703471,336001,309541
2396,1,1235417574,336001,308834
2397,1,1246545484,336001,306757
2398,1,1238076743,336001,305994
2399,1,1241991256,336001,295716
2400,1,1244556933,336001,292258
2401,1,1241708425,336001,282882
2402,1,1237556053,336001,268747
2403,1,1241824238,336001,265784
2404,1,1246292639,336001,260980
2405,1,1244558013,336001,257426
2406,1,1240251489,336001,254282
2407,1,1240424209,336001,254094
2408,1,1245704127,336001,252924
2409,1,1238014735,336001,250742
2410,1,1242826683,336001,250189
2411,1,1241831893,336001,237142
2412,1,1236979204,336001,233093
2413,1,1237208579,336001,215552
2414,1,1245184012,336001,214434
2415,1,1242658236,336001,214034
2416,1,1237814149,336001,199187
2417,1,1245704242,336001,187459
2418,1,1237563679,336001,173235
2419,1,1246884249,336001,168943
2420,1,1245872302,336001,159014
2421,1,1235777313,336001,147259
2422,1,1246304088,336001,144354
2423,1,1245268105,336001,137872
2424,1,1240417070,336001,132423
2425,1,1246884237,336001,129592
2426,1,1245704161,336001,126976
2427,1,1241558712,336001,122199
2428,0,1245857735,336001,111662
2429,1,1244472095,336001,110914
2430,1,1246302453,336001,108148
2431,1,1245175866,336001,105793
2432,1,1244555662,336001,103970
2433,1,1241831931,336001,101035
2434,1,1246028457,336001,94852
2435,1,1237563075,336001,90015
2436,1,1235408441,336001,87658
2437,1,1245937489,336001,83820
2438,1,1238425077,336001,78255
2439,1,1245872420,336001,75729
2440,1,1245872346,336001,72984
2441,1,1240589062,336001,72651
2442,1,1246565414,336001,72634
2443,1,1245872452,336001,60109
2444,1,1240513852,336001,58787
2445,1,1245872437,336001,55834
2446,1,1242420384,336001,53888
2447,1,1244236522,336001,46408
2448,1,1244555636,336001,46250
2449,1,1244208875,336001,45567
2450,1,1245174871,336001,44742
2451,1,1236876889,336001,37704
2452,1,1246302231,336001,35116
2453,1,1246292981,336001,34854
2454,1,1241709637,336001,34608
2455,1,1245872474,336001,33217
2456,1,1240259430,336001,31992
2457,1,1238688604,336001,17364
2458,1,1244555532,336001,13360
2459,1,1241795628,336001,12988
2460,1,1235672250,336001,7784
2461,1,1244236511,336001,4780
2462,0,1244153257,335999,171835
2463,1,1205091139,335999,105887
2464,1,1217643521,335997,333456
2465,0,1217643007,335997,326851
2466,0,1217645216,335997,326821
2467,0,1217643000,335997,322216
2468,0,1217645329,335997,317602
2469,1,1217697103,335997,316223
2470,1,1217696352,335997,313799
2471,0,1217645288,335997,312983
2472,0,1217642877,335997,310316
2473,0,1217697118,335997,309715
2474,0,1217696698,335997,305182
2475,0,1217645157,335997,298208
2476,0,1217645582,335997,291970
2477,0,1217696510,335997,290051
2478,0,1217643761,335997,288055
2479,1,1217696650,335997,277638
2480,0,1217645202,335997,276979
2481,0,1217696357,335997,272099
2482,0,1217696187,335997,265784
2483,1,1225203401,335997,264640
2484,0,1217642995,335997,260056
2485,0,1217643004,335997,254626
2486,1,1217646788,335997,253991
2487,1,1217696211,335997,246238
2488,1,1217645316,335997,222702
2489,1,1225203403,335997,241404
2490,1,1217696218,335997,238905
2491,1,1217645284,335997,237504
2492,0,1217645576,335997,235564
2493,1,1217696204,335997,227693
2494,1,1217645493,335997,221167
2495,1,1217646815,335997,216987
2496,0,1217643645,335997,209627
2497,0,1217647219,335997,207289
2498,0,1217645554,335997,201150
2499,1,1225203408,335997,206673
2500,0,1217642954,335997,199941
2501,0,1217645486,335997,199749
2502,0,1217696575,335997,198166
2503,1,1217643740,335997,196112
2504,1,1217647250,335997,192426
2505,0,1217646798,335997,184395
2506,0,1217645227,335997,178139
2507,0,1217647066,335997,173098
2508,0,1217643724,335997,170060
2509,0,1217647112,335997,169039
2510,0,1217696522,335997,168281
2511,0,1217647077,335997,165286
2512,0,1217646784,335997,162196
2513,0,1217647107,335997,161807
2514,0,1217697110,335997,160599
2515,0,1217647072,335997,157118
2516,0,1217642997,335997,151618
2517,0,1217647061,335997,151008
2518,0,1217647101,335997,150490
2519,0,1217642856,335997,149676
2520,1,1217642987,335997,143308
2521,0,1217878657,335997,140281
2522,0,1217643053,335997,120100
2523,0,1217647033,335997,132201
2524,0,1217646820,335997,131213
2525,0,1217696460,335997,130261
2526,0,1217642880,335997,129511
2527,0,1217696655,335997,115076
2528,0,1217642989,335997,114908
2529,0,1217645426,335997,114229
2530,1,1217642998,335997,112780
2531,1,1217696566,335997,111895
2532,1,1217878632,335997,102034
2533,0,1217645224,335997,96264
2534,1,1217696343,335997,92336
2535,0,1217646844,335997,89193
2536,0,1217647038,335997,88772
2537,0,1217645457,335997,87778
2538,0,1217696195,335997,79394
2539,0,1217645325,335997,71535
2540,0,1217696191,335997,62336
2541,0,1217643006,335997,62302
2542,0,1217643065,335997,60931
2543,1,1217696684,335997,57950
2544,0,1217647043,335997,55370
2545,0,1217643055,335997,55063
2546,0,1217642992,335997,50691
2547,0,1217696223,335997,50632
2548,1,1217696236,335997,50119
2549,0,1217645240,335997,46742
2550,0,1217878640,335997,42086
2551,0,1217645399,335997,46250
2552,0,1217697092,335997,43362
2553,0,1217696529,335997,39857
2554,0,1217647262,335997,38873
2555,0,1217647266,335997,37426
2556,1,1225203406,335997,35347
2557,0,1217646774,335997,34050
2558,1,1217696329,335997,32608
2559,0,1217696348,335997,32253
2560,1,1217878619,335997,30009
2561,1,1217647082,335997,26575
2562,0,1217645466,335997,25987
2563,0,1217645220,335997,1985
2564,0,1217645142,335997,22842
2565,0,1217696338,335997,19924
2566,0,1217643024,335997,12347
2567,1,1217646805,335997,11932
2568,0,1217647188,335997,8574
2569,0,1217642990,335997,6729
2570,1,1217696597,335997,560
2571,0,1166472729,335980,326248
2572,0,1166472663,335980,257604
2573,1,1190344686,335980,225590
2574,0,1166576132,335980,193876
2575,0,1166472708,335980,171835
2576,0,1195621011,335980,112748
2577,0,1199377921,335964,80505
2578,1,1195609575,335959,260716
2579,0,1195609578,335959,80505
2580,1,1157571681,335958,99515
2581,0,1230930289,335955,114568
2582,0,1233348821,335955,43362
2583,1,1147198872,335954,210965
2584,1,1144479682,335954,132189
2585,1,1143570534,335954,16704
2586,0,1241450624,335951,331595
2587,1,1241450605,335951,321973
2588,1,1205402463,335951,192002
2589,1,1238322388,335951,114990
2590,1,1241450625,335951,62162
2591,1,1221432310,335951,32394
2592,1,1209506548,335951,25114
2593,0,1204956447,335946,121916
2594,1,1227981875,335946,99713
2595,0,1158803003,335943,188543
2596,1,1158162021,335943,171673
2597,0,1149629668,335935,166023
2598,0,1243205958,335934,326248
2599,0,1243205983,335934,257604
2600,0,1243205867,335934,171835
2601,1,1245279822,335930,209401
2602,1,1245969014,335930,93342
2603,1,1245969014,335930,26059
2604,1,1245708950,335925,28391
2605,1,1204451436,335924,282096
2606,0,1196056905,335924,218553
2607,1,1203807713,335924,140365
2608,0,1202602497,335924,122388
2609,0,1196056889,335924,112748
2610,1,1192137422,335924,73642
2611,1,1190457083,335924,59368
2612,0,1190456933,335924,40513
2613,1,1214978663,335917,323129
2614,1,1214978669,335917,320083
2615,1,1214978674,335917,210156
2616,1,1214978668,335917,169410
2617,1,1214978667,335917,159856
2618,1,1214978670,335917,128215
2619,1,1214978673,335917,75872
2620,1,1214978676,335917,49504
2621,1,1214978679,335917,49195
2622,0,1215065411,335917,33659
2623,1,1214978671,335917,29359
2624,1,1214978660,335917,6127
2625,0,1151001955,335909,326625
2626,0,1151559449,335909,326248
2627,1,1186645496,335909,307624
2628,0,1216701872,335909,298801
2629,0,1166151482,335909,261260
2630,0,1151559445,335909,257604
2631,0,1182764660,335909,257293
2632,0,1174685604,335909,255011
2633,1,1157511489,335909,240185
2634,1,1176442772,335909,190618
2635,0,1151559437,335909,171835
2636,0,1195607099,335909,80505
2637,1,1151559649,335909,74107
2638,1,1240894335,335909,60318
2639,1,1190336373,335900,302366
2640,1,1190394647,335900,227984
2641,1,1183043964,335900,105663
2642,1,1205969182,335900,69549
2643,1,1205969186,335900,14651
2644,1,1200098322,335899,335076
2645,1,1203612525,335899,334548
2646,1,1198083280,335899,333088
2647,0,1196719145,335899,324223
2648,0,1225753029,335899,319399
2649,0,1198083288,335899,315623
2650,0,1204515996,335899,315402
2651,1,1204214928,335899,313229
2652,0,1242001575,335899,309715
2653,0,1210650281,335899,281302
2654,0,1216785369,335899,279300
2655,1,1206483980,335899,275023
2656,1,1214625328,335899,247351
2657,1,1204217450,335899,245541
2658,1,1210521195,335899,244758
2659,1,1204940918,335899,243141
2660,0,1242000679,335899,242300
2661,1,1205889929,335899,232201
2662,1,1214679891,335899,227989
2663,1,1204912431,335899,227937
2664,1,1194796945,335899,226599
2665,1,1204507637,335899,226082
2666,1,1205886537,335899,219107
2667,0,1204504649,335899,218553
2668,1,1203716123,335899,208246
2669,1,1218031822,335899,203632
2670,1,1203573484,335899,203218
2671,0,1228924132,335899,199429
2672,1,1204507647,335899,197626
2673,0,1241799067,335899,196025
2674,1,1217999206,335899,187976
2675,1,1220240138,335899,187374
2676,0,1204504653,335899,183679
2677,1,1204516227,335899,181726
2678,0,1197605032,335899,177450
2679,0,1203716117,335899,171835
2680,1,1204865320,335899,167781
2681,1,1217914501,335899,167595
2682,0,1244348212,335899,153806
2683,1,1209010226,335899,149421
2684,0,1210020496,335899,130050
2685,0,1212275695,335899,129511
2686,0,1207411279,335899,121717
2687,0,1242002747,335899,113217
2688,0,1204504656,335899,112748
2689,0,1246144890,335899,106975
2690,1,1217949288,335899,105636
2691,0,1204516585,335899,101939
2692,1,1205248550,335899,98373
2693,0,1242001691,335899,96799
2694,0,1241792439,335899,95700
2695,1,1239200852,335899,86144
2696,0,1204073527,335899,84544
2697,0,1196718358,335899,82960
2698,0,1204504658,335899,80505
2699,1,1204670288,335899,78421
2700,1,1210650294,335899,77256
2701,1,1223649660,335899,71481
2702,1,1203699677,335899,70751
2703,0,1244358611,335899,62302
2704,1,1245306507,335899,57191
2705,1,1217187919,335899,53092
2706,0,1200787055,335899,48682
2707,0,1243457264,335899,46734
2708,1,1207411278,335899,46030
2709,0,1229384998,335899,43362
2710,1,1207578800,335899,41886
2711,0,1223585893,335899,41314
2712,1,1231463423,335899,38057
2713,0,1240189681,335899,35478
2714,0,1230087006,335899,33632
2715,1,1194796968,335899,26051
2716,1,1221254731,335899,23121
2717,1,1217914564,335899,23119
2718,1,1244607323,335899,21320
2719,1,1204215424,335899,15520
2720,0,1205984937,335899,14486
2721,1,1236892637,335899,14256
2722,1,1203692226,335899,11392
2723,0,1234981434,335899,7868
2724,1,1228067848,335879,335469
2725,0,1227544364,335879,335404
2726,0,1228150535,335879,330442
2727,0,1226726458,335879,327018
2728,0,1226724927,335879,326891
2729,0,1228150490,335879,326851
2730,0,1226725503,335879,326651
2731,0,1228150569,335879,324953
2732,0,1226680359,335879,322598
2733,0,1227723788,335879,322216
2734,0,1226731705,335879,313926
2735,0,1226731823,335879,310799
2736,0,1226726246,335879,296110
2737,1,1228067257,335879,296108
2738,0,1228150580,335879,257696
2739,0,1226732004,335879,293824
2740,0,1226673615,335879,292258
2741,0,1228150475,335879,291970
2742,0,1228150591,335879,282882
2743,0,1226723582,335879,281734
2744,0,1226726429,335879,278559
2745,0,1226731644,335879,269549
2746,1,1227541460,335879,266384
2747,0,1228150531,335879,266355
2748,1,1226681754,335879,264158
2749,0,1227541460,335879,257753
2750,0,1228150633,335879,257558
2751,1,1226724336,335879,257030
2752,0,1228150471,335879,257001
2753,0,1228067833,335879,243485
2754,0,1228150665,335879,242300
2755,0,1228067189,335879,239208
2756,0,1228067269,335879,237393
2757,0,1228150575,335879,235564
2758,0,1228150481,335879,227803
2759,1,1228190839,335879,226704
2760,0,1227724186,335879,220977
2761,0,1228190641,335879,218091
2762,0,1226673831,335879,217197
2763,0,1227543570,335879,212382
2764,0,1228150577,335879,209949
2765,0,1227541448,335879,205963
2766,0,1227724097,335879,202262
2767,0,1226722202,335879,199941
2768,0,1228150487,335879,199749
2769,0,1228064861,335879,199069
2770,0,1226724129,335879,198523
2771,1,1226722387,335879,189973
2772,0,1228150571,335879,180370
2773,1,1228067843,335879,177510
2774,0,1226726215,335879,176328
2775,0,1228067359,335879,174375
2776,0,1227724696,335879,171835
2777,0,1226731748,335879,170506
2778,0,1226681326,335879,166895
2779,0,1226682660,335879,164924
2780,0,1226681276,335879,161466
2781,0,1226730618,335879,160599
2782,0,1226673907,335879,154558
2783,1,1227541427,335879,151418
2784,0,1226730651,335879,151008
2785,1,1228067836,335879,145233
2786,1,1226724354,335879,143762
2787,0,1227724509,335879,141504
2788,1,1227541420,335879,135789
2789,0,1227724023,335879,134202
2790,0,1226726397,335879,133746
2791,1,1226726506,335879,132740
2792,0,1228150395,335879,129511
2793,0,1228150528,335879,117528
2794,0,1226730591,335879,127771
2795,0,1226674102,335879,125841
2796,0,1226726514,335879,120770
2797,0,1226724440,335879,119422
2798,1,1228067202,335879,117508
2799,1,1227622611,335879,117225
2800,0,1226724490,335879,115076
2801,0,1226681304,335879,114229
2802,0,1226722092,335879,112748
2803,0,1228150479,335879,101650
2804,1,1226730800,335879,98697
2805,1,1226673212,335879,97357
2806,0,1226673725,335879,90782
2807,0,1228150744,335879,89780
2808,0,1228150543,335879,88772
2809,0,1226681462,335879,87778
2810,0,1227723751,335879,87482
2811,0,1226681722,335879,85274
2812,0,1227541472,335879,85015
2813,0,1228150586,335879,84544
2814,0,1228150589,335879,83820
2815,0,1226731868,335879,67455
2816,1,1228067852,335879,80386
2817,0,1226852678,335879,74731
2818,0,1228150547,335879,71535
2819,0,1227723962,335879,62336
2820,0,1226726477,335879,62302
2821,0,1227723729,335879,60931
2822,1,1228150583,335879,60397
2823,0,1226731670,335879,55063
2824,0,1226863092,335879,52913
2825,0,1226722413,335879,49508
2826,0,1227723667,335879,47279
2827,0,1226724565,335879,46703
2828,0,1226755801,335879,46250
2829,0,1226673478,335879,43362
2830,0,1226723588,335879,42086
2831,0,1227723890,335879,41314
2832,0,1228150494,335879,35478
2833,1,1228067194,335879,32308
2834,1,1228067858,335879,27054
2835,0,1226722329,335879,23964
2836,0,1226730559,335879,21718
2837,1,1228067250,335879,21632
2838,0,1226674032,335879,18849
2839,0,1228150539,335879,18716
2840,0,1226673279,335879,16339
2841,0,1226724774,335879,9386
2842,0,1226726574,335879,8849
2843,1,1227541452,335879,8377
2844,0,1228067336,335879,2403
2845,0,1226726434,335879,468
2846,0,1181857931,335877,333841
2847,1,1154497908,335870,133598
2848,1,1201212542,335866,275593
2849,1,1243347326,335866,185928
2850,1,1244791057,335866,116715
2851,1,1231452931,335866,114298
2852,1,1193213357,335854,317716
2853,1,1193213363,335854,299103
2854,1,1193213357,335854,288212
2855,0,1220173552,335854,234939
2856,1,1193213363,335854,218526
2857,1,1193213359,335854,198017
2858,1,1193213355,335854,100755
2859,1,1193213364,335854,57669
2860,1,1193213358,335854,28377
2861,0,1193213362,335854,6648
2862,0,1208887006,335845,319996
2863,1,1192459422,335845,289636
2864,1,1240028841,335845,243116
2865,0,1240596293,335845,229623
2866,1,1240817682,335845,226510
2867,1,1240851987,335845,86386
2868,0,1208990809,335845,160998
2869,0,1240647062,335845,151776
2870,1,1210215718,335845,124756
2871,1,1209488243,335845,112096
2872,0,1208962333,335845,80505
2873,1,1208962316,335845,63613
2874,0,1210910447,335845,46433
2875,1,1210215712,335845,29217
2876,1,1209141292,335845,4658
2877,0,1195611094,335844,112748
2878,0,1195611091,335844,80505
2879,1,1235803214,335842,185580
2880,0,1209572153,335842,112748
2881,1,1190314159,335842,30599
2882,1,1217907557,335818,307901
2883,1,1203375741,335818,94192
2884,1,1241943890,335818,56953
2885,1,1244194002,335814,335375
2886,1,1244886462,335814,333688
2887,1,1243671239,335814,332970
2888,1,1243480807,335814,332604
2889,1,1244886396,335814,331507
2890,1,1244722375,335814,330911
2891,1,1243490210,335814,326883
2892,1,1244722416,335814,326821
2893,1,1243490216,335814,325620
2894,1,1244193985,335814,325583
2895,1,1243490219,335814,325433
2896,1,1243588704,335814,325372
2897,1,1244642568,335814,324845
2898,1,1245933561,335814,324826
2899,1,1243490229,335814,324318
2900,1,1244817296,335814,323922
2901,1,1243490238,335814,323434
2902,1,1244563917,335814,322531
2903,1,1177172149,335814,321351
2904,1,1245162244,335814,320700
2905,1,1243490279,335814,318903
